occurrenceID	basisOfRecord	scientificName	scientificNameAuthorship	taxonRank	kingdom	family	genus	specificEpithet	infraspecificEpithet	taxonRemarks	eventDate	year	month	day	recordedBy	identifiedBy	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	country	countryCode	stateProvince	county	locality	elevation	elevationUnit	habitat	associatedTaxa	occurrenceRemarks	catalogNumber	institutionCode	collectionCode	license	rightsHolder	datasetName	references
ORCHID_2315	HumanObservation	CT Ddc saccolabium		species	Plantae	Orchidaceae	CT	Ddc			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Species/3663CT_Ddc saccolabium.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2315	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2316	HumanObservation	Ddc  tenellum		species	Plantae	Orchidaceae	Ddc	tenellum			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Species/2884T_Dendrochilum tenellum.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2316	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2317	HumanObservation	CT Dendrochilum tenellum		species	Plantae	Orchidaceae	CT	Dendrochilum			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Species/2884CT_Dendrochilum tenellum.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2317	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2318	HumanObservation	PT Dendrochilum tenellum		species	Plantae	Orchidaceae	PT	Dendrochilum			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Species/2884PT_Dendrochilum tenellum.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2318	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2319	HumanObservation	Ddc  wenzelii		species	Plantae	Orchidaceae	Ddc	wenzelii			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Species/2264T_Dendrochillum wenzelii.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2319	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2320	HumanObservation	CT Dendrochillum wenzelii		species	Plantae	Orchidaceae	CT	Dendrochillum			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Species/2264CT_Dendrochillum wenzelii.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2320	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2321	HumanObservation	CT Ddc wenzelii		species	Plantae	Orchidaceae	CT	Ddc			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Species/5160CT_Ddc wenzelii.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2321	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2322	HumanObservation	Ddc  williamsii		species	Plantae	Orchidaceae	Ddc	williamsii			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Species/4184T_Ddc williamsii.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2322	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2323	HumanObservation	IT Ddc williamsii		species	Plantae	Orchidaceae	IT	Ddc			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Species/4184IT_Ddc williamsii.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2323	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2324	HumanObservation	CT Ddc williamsii		species	Plantae	Orchidaceae	CT	Ddc			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Species/4184CT_Ddc williamsii.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2324	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2325	HumanObservation	T Pholidota cantonensis		species	Plantae	Orchidaceae	T	Pholidota			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Species/5333T_Pholidota cantonensis.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2325	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2326	HumanObservation	PC Pholidota cantonensis		species	Plantae	Orchidaceae	PC	Pholidota			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Species/5333PC_Pholidota cantonensis.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2326	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2327	HumanObservation	CT Pholidota cantonensis		species	Plantae	Orchidaceae	CT	Pholidota			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Species/5333CT_Pholidota cantonensis.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2327	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2328	HumanObservation	Pho  chinensis		species	Plantae	Orchidaceae	Pho	chinensis			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Species/2433T_Pholidota chinensis.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2328	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2329	HumanObservation	CT Pholidota chinensis		species	Plantae	Orchidaceae	CT	Pholidota			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Species/2433CT_Pholidota chinensis.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2329	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2330	HumanObservation	Pho  imbricata		species	Plantae	Orchidaceae	Pho	imbricata			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Species/2613T_Pholidota imbrecata.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2330	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2331	HumanObservation	CT Pholidota imbrecata		species	Plantae	Orchidaceae	CT	Pholidota			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Species/2613CT_Pholidota imbrecata.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2331	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2332	HumanObservation	PT Pholodota imbricata		species	Plantae	Orchidaceae	PT	Pholodota			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Species/2613PT_Pholodota imbricata.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2332	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2333	HumanObservation	Pln  formosana		species	Plantae	Orchidaceae	Pln	formosana			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Species/4876PT_Pleione formosana.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2333	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2334	HumanObservation	T Pleione formosana		species	Plantae	Orchidaceae	T	Pleione			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Species/4876T_Pleione formosana 2.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2334	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2335	HumanObservation	CT Pleione formosanum		species	Plantae	Orchidaceae	CT	Pleione			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Species/3113CT_Pleione formosanum.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2335	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2336	HumanObservation	CT Pleione formosana		species	Plantae	Orchidaceae	CT	Pleione			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Species/2542CT_Pleione formosana.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2336	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2337	HumanObservation	Thu  alba		species	Plantae	Orchidaceae	Thu	alba			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Species/4773T_Thunia alba.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2337	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2338	HumanObservation	IT Thunia alba		species	Plantae	Orchidaceae	IT	Thunia			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Species/4773IT_Thunia alba.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2338	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2339	HumanObservation	CT Thunia alba		species	Plantae	Orchidaceae	CT	Thunia			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Species/4773CT_Thunia alba.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2339	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2340	HumanObservation	Coel  Intermedia		species	Plantae	Orchidaceae	Coel	Intermedia			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Hybrid/4253T_Coel Intermedia.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2340	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2341	HumanObservation	Coel  Unchained Melody		species	Plantae	Orchidaceae	Coel	Unchained			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Hybrid/3642T_Coel Unchained Melody.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2341	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2342	HumanObservation	Pl  Confusa		species	Plantae	Orchidaceae	Pl	Confusa			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Hybrid/2839T_Pleione Confusa.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2342	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2343	HumanObservation	CT Pleione Confusa		species	Plantae	Orchidaceae	CT	Pleione			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Hybrid/2839CT_Pleione Confusa.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2343	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2344	HumanObservation	Thu  Gattonensis		species	Plantae	Orchidaceae	Thu	Gattonensis			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Hybrid/4502T_Thunia Gattonensis.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2344	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2345	HumanObservation	CT Thunia Gattonensis		species	Plantae	Orchidaceae	CT	Thunia			2025-08-24	2025	8	24												meters			"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Hybrid/4502CT_Thunia Gattonensis.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html"	2345	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2346	HumanObservation	Cym  aloifolium		species	Plantae	Orchidaceae	Cym	aloifolium			2025-08-24	2025	8	24												meters			"From Roberta Fox's Cymbidium collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Cymbidium/Species/2493T_Cym aloifolium.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCymbidium.html"	2346	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_2347	HumanObservation	CT Cym aloifolium		species	Plantae	Orchidaceae	CT	Cym			2025-08-24	2025	8	24												meters			"From Roberta Fox's Cymbidium collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Cymbidium/Species/2493CT_Cym aloifolium.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCymbidium.html"	2347	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
